id,normal_1,normal_2,day3_1,day3_2,day3_3,day7_1,day7_2,day7_3,day14_1,day14_2
ENSMUSG00000041028,3206.89,2413.82,1702.23,1853.88,1899.66,1266.65,1238.97,1239.05,836.663,759.882
ENSMUSG00000025968,17687.8,15513.6,7405.32,8219.84,7787.5,6540.64,6212.85,4913.4,3649.48,2934.26
ENSMUSG00000059316,2337.86,2104.98,2096.96,2444.6,2162.06,1793.8,2111.28,1868.41,1630.76,1621.42
ENSMUSG00000026377,873.045,833.873,1900.56,2383.17,1974,1551.09,1580.71,1903.8,1836.8,1854.63
ENSMUSG00000026986,1300.14,1191.65,849.269,900.841,832.446,769.401,932.054,723.565,582.272,572.339
ENSMUSG00000002365,3742.59,3530.8,3093.97,3611.45,3077.39,2846.9,3046.05,3080,2696.14,2888.25
ENSMUSG00000058704,2008.95,1937.47,2396.2,2779.22,2527.07,1907.96,2263.83,2232.15,1947.73,1554.39
ENSMUSG00000038650,4537.19,3918.55,6916.97,7407.02,6821.12,5314.72,7036.13,6169.8,5756.47,5013.08
ENSMUSG00000037060,1128.65,1228.78,1374.36,1220.73,1219.03,1280.7,1645.01,1379.56,1939.17,1871.88
ENSMUSG00000024006,670.377,575.779,725.196,865.107,746.604,633.138,801.874,783.097,707.486,707.101
ENSMUSG00000020547,1871.04,1743.34,3417.32,3977.34,3509.44,2852.78,3764.49,3477.56,2899.63,2954.15
ENSMUSG00000026223,82.3997,80.6625,230.544,234.532,195.932,151.262,205.547,217.709,249.519,214.783
ENSMUSG00000033430,645.986,532.239,793.707,759.081,812.196,701.093,953.826,707.701,888.114,779.53
ENSMUSG00000033454,79.846,70.3077,118.495,134.534,142.276,116.365,139.232,137.071,141.226,153.857
ENSMUSG00000039382,1670.62,1438.58,1303.98,1480.07,1589.5,1275.74,1458.43,1292.48,1242.8,1188.89
ENSMUSG00000040447,44.7092,39.0609,56.7703,81.8336,73.09,70.7457,73.2611,75.3525,61.3908,75.79
ENSMUSG00000037070,3665.2,3364.58,4610.82,5518.27,4632.71,4872.41,6113.7,5752.68,4969.08,5293.14
ENSMUSG00000028013,9175.11,7765.15,3993.75,4375.09,4254.75,3412.37,3360.67,2824.25,1757.32,1478.32
ENSMUSG00000051469,268.163,251.961,233.404,300.909,267.162,252.358,287.722,243.926,171.792,193.552
ENSMUSG00000030086,2785.29,2673.09,1687.05,1878.49,1681.7,1742.52,1663.84,1446.17,1060.93,1015.03
ENSMUSG00000021494,1055.21,960.323,1583.29,1778.98,1628.79,1473.69,1767.68,1659.66,1496.04,1503.12
ENSMUSG00000025781,18258.6,15729.9,7982.21,9093.57,8502.62,6978.77,6670.51,5663.78,3963.07,3555.9
ENSMUSG00000037149,9524.61,8532.72,10638.4,12184.8,10845.9,9880.89,12463.9,11066.7,9488.95,9656.83
ENSMUSG00000027602,216.556,184.911,253.779,263.929,228.63,174.327,256.295,223.851,299.572,262.877
ENSMUSG00000033940,380.929,389.952,509.545,452.455,455.384,460.348,528.832,361.249,635.284,529.433
ENSMUSG00000008540,248.901,173.839,385.962,358.364,379.847,229.26,363.308,272.179,270.559,214.271
ENSMUSG00000034066,1685.51,1544.12,905.24,1054.7,1004.61,854.906,845.668,768.711,711.367,608.09
ENSMUSG00000059586,588.694,553.128,961.694,1155.1,990.207,930.508,1029.3,997.129,978.341,995.814
ENSMUSG00000031641,3223.39,2839.87,1429.7,1618.05,1607.86,1271.02,1211.08,1049.82,741.721,642.991
ENSMUSG00000029672,642.981,595.887,1404.95,1497.97,1370.94,1191.95,1620.41,1426.21,1732.87,1657.99
ENSMUSG00000022214,719.755,708.887,553.171,627.165,593.035,579.634,655.11,559.512,449.457,424.317
ENSMUSG00000028843,263.087,249.347,527.26,622.065,554.852,500.472,637.881,575.216,583.455,556.298
ENSMUSG00000038708,7010.69,6221.48,7232.08,8315.79,7682.32,6745.2,8024.44,6914.59,5899.06,5383.08
ENSMUSG00000021327,77.8184,80.2906,99.1693,109.99,101.581,130.666,126.187,117.871,117.894,109.639
ENSMUSG00000028433,1417.6,1323.93,2568.19,3014.62,2513.73,1804.57,1954.8,2284.74,1941.5,1503.73
ENSMUSG00000029569,345.861,323.366,538.494,582.508,536.929,521.872,599.168,534.565,546.974,508.73
ENSMUSG00000024201,63.0345,50.8274,67.0534,81.5172,80.8255,65.8051,81.1514,68.3622,70.3064,70.0895
ENSMUSG00000052253,1089.85,952.179,1706.78,1972.92,1758.32,1275.41,1665.39,1581.9,1489.97,1305.02
ENSMUSG00000026155,1263.46,1196.65,1322.7,1585.45,1314.21,1230.27,1299.5,1416.77,1092.16,1075.26
ENSMUSG00000022019,592.635,529.831,670.297,810.854,747.619,693.462,772.381,663.972,631.025,639.178
ENSMUSG00000009876,210.29,226.446,306.671,347.613,295.833,336.393,377.284,346.168,390.501,409.367
ENSMUSG00000030780,564.753,472.857,576.513,622.498,597.048,478.129,581.084,509.443,490.486,490.786
ENSMUSG00000032376,334.953,301.767,481.11,579.417,529.408,443.237,533.542,557.577,529.906,537.263
ENSMUSG00000039804,732.049,662.589,1036.01,1189.05,1127.57,1046.09,1383.74,1204.95,1120.09,1161.9
ENSMUSG00000040714,887.982,769.631,930.402,1070.73,989.852,957.486,1115.68,933.573,843.91,891.967
ENSMUSG00000024827,8373.15,6285.07,2507.1,2640.79,3113.26,2540.95,1792.65,1300.66,867.586,612.431
ENSMUSG00000068823,6835.64,5953.85,7425.68,8317.59,7476.62,5884.88,6636.63,6079.59,5677.45,5131.29
ENSMUSG00000069520,694.141,561.38,561.466,598.476,600.492,403.588,502.216,383.658,272.834,210.951
ENSMUSG00000015341,408.287,395.938,395.435,409.204,379.775,395.981,471.599,390.468,419.652,391.079
ENSMUSG00000026970,93.6499,86.2062,129.302,127.051,118.406,119.746,133.966,125.974,139.907,139.17
ENSMUSG00000025226,763.357,650.904,519.552,615.209,568.213,527.981,565.98,496.29,394.26,355.63
ENSMUSG00000037847,835.639,682.043,1118.5,1357.26,1220.17,939.851,1174.53,1095.66,629.353,547.986
ENSMUSG00000055720,179.823,151.793,252.073,289.204,248.746,231.301,246.087,279.57,236.461,238.418
ENSMUSG00000010080,126.133,139.922,632.581,552.741,434.422,713.498,787.789,773.39,543.868,493.613
ENSMUSG00000058317,12.6309,14.3506,42.5491,41.8531,40.8551,43.5464,60.2622,47.0139,44.8651,51.5097
ENSMUSG00000032127,1725.61,1571.94,1858.99,2154.76,1978.85,1685.72,1933.19,1963.28,1659.26,1824.06
ENSMUSG00000032295,2401.15,2085.08,1981.39,2254.13,2092.05,1945.55,2269.53,1891.02,1939.81,1860.83
ENSMUSG00000038991,2139.93,1834.23,3048.83,3312.94,2988.65,2601.94,3244.89,2942.2,3272.35,2847.48
ENSMUSG00000049521,143.237,128.294,157.095,227.952,186.118,237.837,219.763,218.778,256.604,174.543
ENSMUSG00000029176,480.12,451.249,901.456,1068.92,1029.81,855.444,1064.49,996.038,1062.97,1067.28
ENSMUSG00000020080,2257.51,2029.72,1435.49,1742.83,1592.7,1453.47,1486.56,1203.54,1237.15,824.509
ENSMUSG00000029416,111.65,106.358,128.434,149.062,134.43,97.2042,152.559,120.598,113.607,108.926
ENSMUSG00000049969,512.474,490.234,582.315,705.343,619.548,562.317,651.526,609.94,491.393,481.302
ENSMUSG00000025171,39.2219,30.5468,54.8832,59.3951,56.7913,48.2643,60.1474,45.3028,53.031,60.3224
ENSMUSG00000056770,4096.13,3546.85,2697.89,2939.58,2883.71,2400.87,2445.86,2098.74,1858.32,1646.94
ENSMUSG00000029676,228.997,212.398,400.011,451.522,417.229,374.505,475.11,416.161,421.437,392.855
ENSMUSG00000039206,485.301,407.941,526.289,645.436,605.739,616.585,700.295,720.431,897.434,1010.42
ENSMUSG00000005823,102.5,95.367,145.111,162.356,150.911,145.816,156.294,136.606,177.961,187.292
ENSMUSG00000000776,1216.86,1072.17,1542.29,1731.04,1629.11,1408.45,1763.83,1615.05,1441.92,1367.72
ENSMUSG00000039182,171.118,162.052,148.224,172.67,170.025,152.937,161.298,143.922,116.674,123.927
ENSMUSG00000013593,10584.4,9234.9,4796.08,5451.51,5235.94,4251.41,4194.94,3452.04,2548.63,2292.83
ENSMUSG00000024787,261.687,273.698,563.34,571.921,550.754,551.48,547.709,578.943,496.572,485.963
ENSMUSG00000031774,440.945,398.469,753.868,878.857,879.13,546.172,883.984,607.811,559.726,507.762
ENSMUSG00000036299,1501.1,1168.63,1059.51,1042.96,1253.75,984.235,815.936,852.086,833.747,778.545
ENSMUSG00000006191,953.262,786.252,1187.47,1341.94,1252.9,1015.1,1190.58,1116.76,1037.13,1010.91
ENSMUSG00000022220,25.6093,22.9197,38.8087,45.1385,46.6416,37.1117,39.2651,31.3362,43.194,39.0368
ENSMUSG00000038417,473.869,449.215,511.325,603.929,527.658,490.213,530.61,506.496,457.247,463.854
ENSMUSG00000061825,8034.02,5775.04,2184.21,2546.2,2410.35,1058.43,987.941,781.772,552.457,399.924
ENSMUSG00000030727,1255.94,1136.5,1808.9,1961.04,1791.39,1728.76,2003.49,1776.51,1996.04,1765.16
ENSMUSG00000039826,147.666,128.184,87.1628,113.852,100.137,73.7561,70.3667,63.5757,47.6171,38.1921
ENSMUSG00000024271,703.676,593.042,955.383,1059.65,1029.09,857.659,1018.38,980.456,955.754,901.649
ENSMUSG00000028944,468.507,392.82,432.413,484.272,444.857,384.767,456.437,474.266,389.676,385.314
ENSMUSG00000028479,1107.83,1040.58,842.169,970.425,869.557,709.229,774.815,711.32,661.347,663.239
ENSMUSG00000001518,358.561,331.14,311.058,383.207,321.633,347.102,352.327,331.484,278.844,289.27
ENSMUSG00000038305,597.589,506.647,458.987,586.299,575.643,586.327,569.206,585.164,568.377,640.753
ENSMUSG00000032497,1250.92,1180.3,2225.5,2589.58,2121.12,1855.46,1957.71,1905.73,1879.26,1814.09
ENSMUSG00000051346,1092.56,923.991,617.548,741.138,695.277,582.294,627.309,571.42,436.985,382.905
ENSMUSG00000022312,1869.86,1677.69,2237.75,2600.24,2323.14,1915.35,2280.68,2078.96,1850.02,1809.03
ENSMUSG00000034424,1341.44,1389.15,516.915,634.303,554.915,429.152,313.094,312.175,164.071,165.788
ENSMUSG00000033055,888.009,764.157,973.206,1161.62,1010.46,953.357,1219.95,1124.55,958.337,1013.72
ENSMUSG00000040600,34.7278,31.0361,87.3588,63.9087,102.034,48.5742,50.3839,60.6995,70.7692,78.187
ENSMUSG00000066071,10725.2,8732.34,3363.28,3523.18,4170.75,1199.47,1058.72,1036.41,490.756,377.15
ENSMUSG00000020876,289.498,266.305,319.646,371.961,313.913,274.567,351.063,302.772,327.015,318.997
ENSMUSG00000004637,774.359,670.65,750.589,819.476,735.8,648.793,826.508,691.252,578.672,562.919
ENSMUSG00000026915,1102.46,1041.08,1428.42,1608.83,1390.2,1318.96,1736.14,1614.01,1319.25,1344.34
ENSMUSG00000058979,2360.81,2106.52,1825.72,1991.77,1768.39,1439.33,1615.94,1409.31,968.127,1451.53
ENSMUSG00000041506,777.553,667.869,1234.09,1454.68,1303.96,987.808,1199.1,1217.83,1070.51,1030.66
ENSMUSG00000021811,594.492,525.403,1110.43,1261.07,1139.73,931.376,1089.48,1031.34,998.823,988.811
ENSMUSG00000055912,1073.38,1062.58,447.607,581.643,507.052,544.128,442.729,332.966,204.696,178.363
ENSMUSG00000041052,439.768,295.283,6.75685,13.8894,25.0738,40.4884,17.1157,7.39109,17.3772,13.1718
ENSMUSG00000039783,6959.38,6135.9,2431.27,2855.37,2923.57,1566.34,1387.89,1019.56,634.223,427.988
ENSMUSG00000028979,27.1387,29.9392,77.6114,79.9703,98.4679,43.1377,63.0541,43.0841,102.212,56.4817
ENSMUSG00000028811,6592.99,5754.1,7435.24,8656.98,7594.58,5804.68,6905.16,6609.57,6323.27,5726.69
ENSMUSG00000038697,193.148,189.11,286.293,328.821,303.983,279.306,342.009,323.61,300.972,345.989
ENSMUSG00000032246,3609.12,2929.31,2024.28,2235.4,2139.34,1494.41,1428.47,1308.11,693.331,581.823
ENSMUSG00000020412,187.542,169.986,233.341,257.031,253.36,191.289,175.64,194.741,189.518,182.185
ENSMUSG00000021207,10093.1,8667.78,3155.25,3384.91,3687.03,3632.52,2775.7,2206.82,1451.95,1086.14
ENSMUSG00000004341,155.566,145.155,60.6704,32.3928,57.4439,93.1799,64.0091,24.8621,52.9046,38.697
ENSMUSG00000037710,6672.13,5259.64,2421.02,2559.56,2715.87,1946.64,1850.98,1370.05,1046.58,773.298
ENSMUSG00000042118,2788.38,2542.59,324.816,314.826,441.907,606.608,373.37,207.745,179.105,101.855
ENSMUSG00000027173,1273.93,1126.73,906.716,926.546,1019.53,786.291,847.086,605.596,640.459,467.474
ENSMUSG00000034278,208.744,200.091,279.774,344.714,279.134,282.782,323.095,320.539,291.697,279.837
ENSMUSG00000070780,3679.65,3020.14,2384,2531.52,2744.55,2273.25,2627.47,2067.18,1323.01,1272.41
ENSMUSG00000024039,7957.63,7244.07,2119.98,2096.4,2464.76,2744.15,2167.2,1228.15,894.233,624.023
ENSMUSG00000067144,1457.17,927.61,61.6977,70.3719,84.8935,114.307,93.6521,63.6556,69.0363,67.7422
ENSMUSG00000041143,228.121,214.469,208.416,239.47,205.664,219.63,244.783,219.27,216.331,183.442
ENSMUSG00000003559,4111.1,3576.25,3248.44,3699.78,3364.43,3145.23,3424.99,3046.95,2518.71,2201.29
ENSMUSG00000029265,665.498,616.005,765.113,990.186,773.697,928.93,865.478,1002.73,993.118,1089.84
ENSMUSG00000024131,27877.1,23918.5,3441.52,3592.23,4124.39,5226.86,3069.91,2300.51,2551.74,1513.33
ENSMUSG00000057531,474.691,440.535,572.376,676.57,582.949,542.639,641.405,569.937,503.225,487.697
ENSMUSG00000026602,1105.12,1026.5,1121.37,1227.52,1267.33,1000.16,1357.63,1277.75,1151.61,1434.22
ENSMUSG00000030963,1388.98,1256.66,3990.89,4889.15,4329.11,8176.47,13341.5,9450.91,12173.9,24795.4
ENSMUSG00000031575,1044.54,1002.57,1657.22,1961.72,1724.89,1659.2,2078.58,2006.96,1801,1887.68
ENSMUSG00000044496,167.076,144.526,231.344,262.957,236.538,218.849,241.661,226.378,236.859,212.104
ENSMUSG00000028082,1426.32,1320.3,1652.26,2009.67,1773.67,1865.42,2019.92,2031.1,2200.81,1987.34
ENSMUSG00000021895,62.1028,56.6543,60.3034,73.5501,66.1458,70.2073,71.5801,70.8636,59.511,59.728
ENSMUSG00000032513,78.6299,63.5639,62.1746,79.3747,74.7157,60.5197,72.3843,65.0123,57.7642,51.178
ENSMUSG00000039450,8910.62,7715.15,2874.73,3181.43,3186.9,2095.41,1965,1600.76,1076.67,746.653
ENSMUSG00000026197,930.571,934.383,785.138,846.142,756.915,784.327,786.327,774.181,679.677,680.714
ENSMUSG00000030895,928.768,1382.33,9159.48,7986.69,15751.5,5949.14,5745.46,5887.55,10331.2,12171.3
ENSMUSG00000025198,562.488,495.875,384.744,436.689,453.752,343.113,359.777,335.915,324.934,277.048
ENSMUSG00000034258,164.487,153.123,90.9929,98.6263,92.5047,66.9176,58.6681,51.4059,32.4721,37.6472
ENSMUSG00000028700,258.611,226.968,261.443,307.891,274.677,249.966,268.803,254.069,266.782,243.179
ENSMUSG00000030674,3842.36,3681.65,2970.72,3251.36,3071.41,2513.13,2495.85,2406.26,1311.35,1000.28
ENSMUSG00000042229,130.835,115.354,122.6,143.238,115.611,109.747,139.659,125.397,135.247,126.421
ENSMUSG00000051359,216.311,236.849,256.473,282.194,266.635,279.563,336.606,283.437,304.099,322.502
ENSMUSG00000021556,42.159,29.4752,571.038,690.785,555.665,323.978,543.581,589.585,571.045,485.734
ENSMUSG00000062778,3316.69,1412.97,694.913,627.917,742.711,1205.62,795.891,588.485,584.209,1630.41
ENSMUSG00000049734,64.3795,55.0947,277.534,342.41,245.698,293.184,326.221,359.826,438.018,449.298
ENSMUSG00000024875,322.665,231.657,330.541,369.7,389.216,284.234,325.347,353.849,293.794,308.894
ENSMUSG00000039168,293.838,262.406,683.443,756.816,588.394,418.974,592.357,601.234,639.976,485.123
ENSMUSG00000027222,678.652,570.744,359.201,421.947,461.53,300.117,325.892,261.699,200.42,172.924
ENSMUSG00000024395,1608.47,1405.97,1800.15,2108.99,1920.41,1733.2,2227.27,1998.16,1677.45,1380.62
ENSMUSG00000001155,2897.17,3270.04,1096.56,1177.08,1297.96,918.81,790.871,612.267,297.777,181.649
ENSMUSG00000031479,2330.88,2165.63,2347.97,2764.71,2445.39,2280.28,2545.96,2324.6,2042.93,2096.16
ENSMUSG00000030284,1121.97,1094.47,1103.27,1452.7,1114.62,1319.86,1262.38,1347.29,1154.66,1339.91
ENSMUSG00000063683,23020.1,19659.1,9479.87,10798.2,10617,6367.82,5312.69,4899.05,2079.08,1438.89
ENSMUSG00000024866,10255,8609.97,3318.66,4067.88,3667.03,2669.83,2096.5,1637.15,995.611,752.285
ENSMUSG00000040883,610.918,528.552,338.053,400.37,345.008,262.954,292.642,273.7,227.597,200.23
ENSMUSG00000018659,1061.85,869.865,709.622,725.577,780.667,544.913,594.518,505.5,473.968,318.368
ENSMUSG00000007603,447.347,465.553,743.38,909.528,873.949,693.886,830.909,808.886,774.975,864.158
ENSMUSG00000057363,122.589,124.464,235.658,264.119,235.057,153.884,163.515,160.202,140.946,96.5947
ENSMUSG00000044252,1322.49,1135.84,1264.02,1389.81,1299.98,1102.28,1221.97,1038.55,941.087,908.689
ENSMUSG00000030930,34.2212,51.7189,63.9389,77.4656,74.5267,78.9824,94.169,76.2915,96.9776,87.4462
ENSMUSG00000022257,29.1272,19.4178,65.9665,64.0487,54.0027,60.5128,79.3808,78.3105,67.1536,70.1714
ENSMUSG00000021400,534.611,522.008,753.257,929.879,796.461,767.503,862.651,806.444,825.43,870.65
ENSMUSG00000025417,1037.98,897.279,811.29,878.284,891.988,770.96,908.281,695.35,578.611,557.73
ENSMUSG00000045763,237.203,179.172,965.145,881.334,746.047,1276.58,1844.61,1337.93,2857.86,2888.12
ENSMUSG00000031645,401.052,317.69,507.884,452.185,510.759,225.994,329.196,243.542,409.953,220.385
ENSMUSG00000018459,2764.55,2151.2,719.172,677.233,872.777,856.131,570.646,291.619,156.291,68.6316
ENSMUSG00000021936,822.068,697.99,852.11,989.054,858.893,810.706,940.117,865.447,820.623,840.227
ENSMUSG00000028307,45802.7,40731.7,15798.2,18475.3,17811.3,17700.5,15399.5,11153.1,5850.7,4740.09
ENSMUSG00000021962,603.423,565.684,845.477,1043,868.325,876.842,949.405,972.456,1017.52,798.816
ENSMUSG00000029684,314.914,299.395,335.218,409.849,335.564,310.158,254.798,316.945,318.101,330.111
ENSMUSG00000031987,416.1,370.954,425.342,457.547,422.079,387.688,426.747,409.945,444.022,363.862
ENSMUSG00000032580,892.259,834.55,1631.45,1775.22,1578.76,1415.15,1875.66,1638.99,1731.59,1616.79
ENSMUSG00000050315,826.809,671.878,672.675,611.498,624.641,746.582,789.766,618.027,1084.99,684.222
ENSMUSG00000024759,2325.09,1917.82,3042.72,3234.24,3052.18,2316.47,3220.5,2854.04,2872.89,2743.09
ENSMUSG00000025533,17511.2,15299.5,7392.48,8025.44,7994.74,5644.26,6207.53,5432.36,3095.17,2538.4
ENSMUSG00000027244,375.83,321.86,294.818,354.326,330.383,252.535,265.652,244.559,229.008,213.812
ENSMUSG00000060216,185.809,149.944,769.352,870.697,743.699,786.43,992.028,1097.28,1288.53,1414.74
ENSMUSG00000022808,2544.1,2209.42,2166.73,2697,2310.97,2058.92,2079.76,2053.6,1541.02,1415.95
ENSMUSG00000035443,1790.49,1639.76,2297.89,2352.29,2222.34,2254.12,2814.48,2413.92,2205.61,2124.13
ENSMUSG00000020459,2094.78,1746.57,1124.92,1202.79,1215.69,955.245,1043.09,769.207,613.535,547.271
ENSMUSG00000058392,220.993,236.523,412.734,536.39,451.831,363.125,466.202,491.192,402.111,349.504
ENSMUSG00000035890,378.204,370.775,440.904,447.601,453.73,406.026,351.177,366.801,395.222,322.881
ENSMUSG00000089917,574.208,493.62,1145.85,1369.09,1207.26,1119.8,1373.9,1301.89,1100.28,1411.06
ENSMUSG00000029154,494.582,450.651,417.322,463.208,448.329,408.022,486.244,406.308,319.147,201.745
ENSMUSG00000058230,1906.69,1718.63,2381.43,2801.77,2411.01,2439.44,2652.13,2467.47,2286.38,2176.5
ENSMUSG00000000384,2800.39,2522.82,2034.35,2229.68,2100.6,1571.44,1724.25,1480.74,1232.86,1014.3
ENSMUSG00000030347,1498.06,1434.28,1381.51,1610.71,1523.18,1279.12,1473.29,1402.07,1200.01,1125.82
ENSMUSG00000026670,3727.34,2664.24,3786.51,4256.88,4094.56,2909.47,3515.52,3350.73,3039.78,2341.96
ENSMUSG00000042215,777.441,715.867,2588.67,3086.72,2798.34,2164.26,2953.29,2926.31,2413.54,2019.63
ENSMUSG00000020988,6744.06,5643.13,2876.56,3088.29,3210.15,2352.87,2232.88,1676.19,1029.51,789.866
ENSMUSG00000021710,5768.68,5276.3,5971.36,6876.76,6249.9,5250.15,6479.69,5713.1,4355.84,3990.65
ENSMUSG00000030225,2558.61,2405.58,1872.41,2121.57,2036.68,1658.96,1673.1,1647.69,1384.73,1312.33
ENSMUSG00000042109,38.9352,59.1761,93.9917,109.028,99.4107,134.142,151.953,134.989,138.15,168.292
ENSMUSG00000030062,10503.3,9272.15,11053.3,12553.9,11645.8,8900.49,10845.3,10441.8,9439.82,8770.98
ENSMUSG00000001054,79.2485,63.8928,136.961,134.699,126.374,101.423,114.244,104.105,125.193,105.471
ENSMUSG00000022451,3789.5,3197,3542.69,3938.97,3666.72,3341.38,3810.2,3750.54,3429.69,3348.4
ENSMUSG00000026694,603.93,525.022,736.899,847.853,793.951,614.079,727.57,680.603,652.048,658.205
ENSMUSG00000002455,2540.65,2466.55,3591.12,4078.51,3623.26,3382.76,4257.8,3961.97,3749.4,3687.31
ENSMUSG00000028378,1707.9,1738.42,1511.43,1436.39,1368.09,1255.34,1452.07,1280.71,1648.86,1311.29
ENSMUSG00000030272,1192.05,1070.17,1609,1968.13,1714.21,1709.64,1782.74,1854.43,1889.83,2038.06
ENSMUSG00000037916,7349.04,5999.57,3111.24,3321.67,3237.93,2598.59,2681.65,1976.27,1500.03,1165.06
ENSMUSG00000020448,417.24,372.395,330.079,340.947,332.803,287.846,312.232,276.685,279.215,261.439
ENSMUSG00000040025,175.044,157.612,472.787,338.401,327.939,456.787,517.952,634.102,662.434,537.182
ENSMUSG00000026519,370.701,326.611,735.26,823.787,812.897,611.319,812.872,681.416,916.376,761.443
ENSMUSG00000035342,25.4445,26.2212,39.2781,47.3373,40.7137,31.5807,40.9922,38.1647,38.7125,28.6325
ENSMUSG00000004100,552.442,494.52,1064.99,1207,1165.57,726.355,963.716,1066.47,905.362,879.882
ENSMUSG00000022136,5436.9,4741.56,4560.92,4987.28,4611.06,4153.98,4441.22,3925.11,4349.84,3954.14
ENSMUSG00000037731,103.373,103.055,390.468,478.568,390.523,529.362,580.705,620.214,811.167,794.465
ENSMUSG00000026623,427.875,358.903,353.678,414.261,351.215,291.174,352.088,290.188,279.147,244.247
ENSMUSG00000042709,1081.03,943.771,621.642,646.454,613.824,533.832,542.744,456.947,332.384,292.577
ENSMUSG00000028134,273.024,253.805,516.537,554.78,569.111,421.555,614.292,516.766,342.094,340.836
ENSMUSG00000041278,1202.12,1085.81,1204.61,1559.55,1398.96,1148.97,1281.28,1269.7,1083.29,1074.32
ENSMUSG00000053716,71.6596,62.0899,78.8992,94.6453,87.5395,88.8047,97.0619,96.6095,81.2683,94.7684
ENSMUSG00000022800,558.581,569.792,622.084,793.728,636.423,714.306,724.426,799.567,761.788,791.599
ENSMUSG00000035637,7724.94,7144.24,3490.09,3947.33,3778.9,2849.33,2687.43,2341.95,1345.28,1058.56
ENSMUSG00000026425,752.957,666.419,1294.23,1414.44,1322.5,1349.4,1635.25,1472.96,1695.69,1777.8
ENSMUSG00000020121,191.276,160.827,302.264,346.374,345.378,243.424,345.014,332.114,289.927,383.357
ENSMUSG00000050796,60.145,56.2025,83.5606,103.702,93.4773,75.399,79.5671,80.0698,83.33,86.9302
ENSMUSG00000034663,784.154,736.426,1032.09,1232.72,1148.73,1042.76,1132.15,1124.19,1088.48,1126.91
ENSMUSG00000041650,17231.9,15258.4,6606.11,7534.04,7171.91,5569.94,5183.05,4209.1,2706.99,2382.71
ENSMUSG00000079834,2213.05,2044.21,1469.92,1700.03,1520.97,1444.98,1475.79,1223.88,831.161,778.457
ENSMUSG00000027166,163.385,153.584,224.845,282.244,239.634,206.629,231.878,189.046,186.733,188.511
ENSMUSG00000002475,1478.98,1142.43,508.968,508.145,527.396,398.828,429.123,339.078,250.709,252.804
ENSMUSG00000001891,5621.35,4808.43,3758.74,4164.58,4100.04,2849.51,3335.17,2668.64,2206.53,1779.02
ENSMUSG00000010051,199.005,177.136,337.645,402.861,400.586,379.668,363.634,377.908,353.215,375.342
ENSMUSG00000030733,401.004,381.917,346.494,428.491,382.093,419.059,453.751,389.513,348.7,346.098
ENSMUSG00000037089,1240.66,1100.55,1649.74,1924.02,1773.9,1329.81,1583.69,1493.03,1267.13,1274.69
ENSMUSG00000020593,669.063,655.684,418.661,431.272,445.944,412.864,378.616,324.806,304.91,295.559
ENSMUSG00000053253,111.687,90.421,102.963,108.427,101.332,92.6778,100.982,88.0656,76.0755,58.5979
ENSMUSG00000053291,1252.24,1174.98,1549.14,1687.18,1453.91,1331.75,1567.45,1523.27,1539.09,1392.11
ENSMUSG00000017405,447.586,398.251,457.938,554.656,502.375,496.301,492.478,460.56,402.255,397.876
ENSMUSG00000020262,267.406,236.192,296.661,327.615,324.252,282.306,349.407,338.048,380.137,370.265
ENSMUSG00000022788,1297.65,1242.97,1032.93,1185.92,1067.02,985.254,1127.07,971.574,754.569,763.259
ENSMUSG00000031384,1915.93,1690.79,1323.81,1564.88,1498.64,1380.31,1582.82,1382.45,744.893,687.881
ENSMUSG00000048175,111.757,83.0087,79.7949,92.355,74.0744,68.7462,70.9336,70.3303,67.4845,64.143
ENSMUSG00000039483,108.303,103.754,195.474,226.624,198.195,176.23,175.648,188.544,171.437,173.921
ENSMUSG00000035349,1177.77,1030.39,823.747,892.409,938.834,650.459,715.073,576.487,423.219,358.423
ENSMUSG00000035107,64.1726,67.3314,109.028,124.354,117.802,99.9567,112.694,103.308,127.692,106.577
ENSMUSG00000012187,824.556,651.475,443.14,483.377,592.939,328.268,311.29,266.039,148.26,139.598
ENSMUSG00000031486,119.945,115.478,328.928,348.961,348.127,418.811,502.869,447.258,560.332,568.591
ENSMUSG00000046020,742.232,619.341,953.985,1071.53,962.332,906.177,999.657,1054.47,1246.1,1221.4
ENSMUSG00000031715,2298.31,2124.98,3815.7,4248.62,3805.73,3259.3,4193.28,3978.87,3858.79,3835.49
ENSMUSG00000040249,4494.5,4126.04,11617.2,12277.6,11105.6,13288.2,16044.5,14263.8,19059.8,20284.3
ENSMUSG00000000278,3467.97,2843.48,3556.87,3863.56,3948.84,3805.5,4944.28,4815.41,4320.15,4118.7
ENSMUSG00000031967,3230.98,2776.78,2068.58,2315.03,2248.61,1581.22,1641.32,1340.43,978.318,852.526
ENSMUSG00000030064,211.783,219.333,123.874,132.723,166.125,145.519,156.08,128.201,107.309,94.1917
ENSMUSG00000015804,600.136,546.916,839.102,1004.06,865.252,827.644,916.279,901.088,724.428,830.195
ENSMUSG00000059743,1367.97,1127.29,1831.15,1974.16,1653.88,1318.18,1376.71,1348.79,1351.32,1156.43
ENSMUSG00000034248,122.451,84.5969,65.8644,70.4706,89.9494,52.2537,57.8116,51.1465,43.1518,39.7937
ENSMUSG00000093954,122.451,84.5969,65.8644,70.4706,89.9494,52.2537,57.8116,51.1465,43.1518,39.7937
