id,normal_1,normal_2,day1_1,day1_2,day2_1,day2_2,day7_1,day7_2,day14_1,day14_2
ENSMUSG00000031400,4870.7,5945.66,5581.92,6827.43,8174.19,9292.29,4696.65,9100.04,3110.58,4049.29
ENSMUSG00000032083,4677.89,4106.28,6568.38,3845.7,9092.52,10101.7,3683.32,4281.7,1626.05,2769.82
ENSMUSG00000024990,1868.72,2785.65,1240.38,1292.82,1440.58,2106.04,1320.95,3164.2,1075.32,2085.74
ENSMUSG00000068196,27.1249,52.0315,58.0027,53.8288,191.023,239.976,109.589,349.944,96.3302,211.214
ENSMUSG00000071177,266.985,272.58,532.607,340.947,611.314,480.411,203.832,332.214,152.508,79.0333
ENSMUSG00000021264,339.115,453.19,311.016,322.465,388.042,476.01,330.406,630.435,203.087,317.291
ENSMUSG00000046402,1119.89,1508.17,1150.36,869.682,1151.48,1722.48,1473.39,3448.25,1268.05,1695.78
ENSMUSG00000046352,619.755,737.66,266.922,195.422,108.497,227.523,102.329,199.371,116.554,279.199
ENSMUSG00000002602,185.008,259.06,216.827,238.555,296.63,394.358,261.483,445.422,174.463,260.689
ENSMUSG00000071659,6238.53,7817.52,5521.83,5889.73,6222.35,7910.68,5456.69,11150.8,3783.49,5970.01
ENSMUSG00000021699,377.129,484.554,289.814,271.523,369.018,409.302,261.924,517.38,176.892,283.432
ENSMUSG00000025958,33.2403,39.2404,31.2591,30.7357,33.3632,52.5679,38.0757,67.5765,21.0761,28.7729
ENSMUSG00000029661,2031.23,5260.73,1876.6,1862.49,3950.48,4262.37,3454.49,7770.61,3699.19,7454.15
ENSMUSG00000021670,67.6843,92.8857,78.756,73.1815,56.2448,73.4383,44.9673,83.223,24.1568,61.7726
ENSMUSG00000020122,2125.99,2502.47,3869.55,3443.73,3870.96,4525.98,1830.91,3158.33,918.043,1442.82
ENSMUSG00000020914,1659.01,1887.52,1650.42,1694.93,4410.71,5556.72,1803.93,3516.35,1185.91,1673.24
ENSMUSG00000000049,2482.49,1869.86,5505.99,4451.55,4249.14,5583.68,2485.18,4159.44,1099.24,1870.3
ENSMUSG00000020986,4249.56,5426.12,3713.74,4105.34,4112.8,5395.21,2976.58,6071.06,1879.04,2972.72
ENSMUSG00000052957,78.49,90.4046,40.0774,39.2183,95.6757,66.4186,68.9041,129.704,50.8816,106.05
ENSMUSG00000028452,19977.3,25276,18962.8,20132.4,20366.8,25924.6,11698.9,24523.4,8145.51,13804
ENSMUSG00000004655,2230.44,2542.34,1066.43,1093.12,898.1,907.399,638.574,1272.83,581.428,896.717
ENSMUSG00000001924,12811.1,15871.1,11667.2,12872.6,13775.4,17646.7,9360.29,19115.8,6263.82,9433.24
ENSMUSG00000036896,32.7655,38.2529,31.4174,44.875,112.2,135.882,171.798,423.555,109.278,130.979
ENSMUSG00000006932,6734.63,8528.2,5404.41,5804.31,5636.5,7054.96,4083.24,7962.74,2954.26,4515.2
ENSMUSG00000001552,2647.69,3317.42,2586.5,2853.24,3341.67,4135.2,2460.79,4782.82,1478.94,2101.69
ENSMUSG00000031543,2433.27,1962.96,3109.4,2039.24,2802.55,2543.93,1237.84,1197.86,364.867,711.724
ENSMUSG00000034801,544.742,746.015,507.822,514.88,553.193,656.729,354.737,747.748,240.585,437.783
ENSMUSG00000042784,270.813,383.826,210.401,279.281,695.371,471.425,499.117,767.628,232.934,315.795
ENSMUSG00000020755,438.272,608.516,492.456,493.337,560.806,736.183,437.195,812.881,276.728,402.83
ENSMUSG00000028565,731.131,1079.26,620.902,555.905,642.736,754.732,411.951,927.993,341.59,619.85
ENSMUSG00000020241,3090.62,5219.79,2797.65,2697.9,3495.35,3469.07,3720.97,7345.19,3166.2,4456.23
ENSMUSG00000030824,3018.91,2437.91,3962.77,3102.01,1859.24,1429.82,1104.67,2754.66,782.457,2218.24
ENSMUSG00000006386,678.367,822.562,539.682,525.05,573.966,682.868,307.198,536.527,180.41,356.483
ENSMUSG00000029053,836.647,1134.85,710.766,802.155,595.369,776.053,377.966,690.373,287.352,501.705
ENSMUSG00000026235,47.7459,50.9853,23.0662,29.1858,38.9363,39.0504,36.4506,56.3342,25.678,28.422
ENSMUSG00000007411,2288.79,2965.57,2161.2,2153.93,2294.18,2615.76,1520.68,3017.71,1050.86,1808.66
ENSMUSG00000006445,365.594,499.541,799.837,1012.2,905.015,960.187,445.373,733.388,248.456,363.266
ENSMUSG00000003534,907.937,1224.11,1233.54,1246.81,1274.55,1528.22,862.135,1788.73,541.584,930.351
ENSMUSG00000069089,400.201,558.048,445.227,477.506,621.835,689.884,405.897,837.4,269.496,415.672
ENSMUSG00000019312,804.684,1033.02,570.121,586.258,559.681,777.506,441,834.826,318.911,568.516
ENSMUSG00000022995,1175.15,1776.13,1164.59,1122.03,1395.37,1673.23,808.249,1792.13,588.367,928.641
ENSMUSG00000036073,431.615,588.211,351.106,355.5,308.386,387.15,182.563,354.624,135.064,260.847
ENSMUSG00000025428,51795.6,70523.1,38469.2,42620,29761.9,37005.8,16381.9,31509.5,14625,26052.3
ENSMUSG00000079012,415.935,319.545,3043.47,2454.35,5091.4,4010.25,803.327,2121.7,319.88,675.263
ENSMUSG00000024309,1553.98,3304.86,1732.74,1403.77,1829.92,2138.7,1324.07,3083.7,896.66,1516.16
ENSMUSG00000024079,829.952,1040.29,900.582,962.614,1377.52,1937.54,917.533,1713.46,603.092,869.987
ENSMUSG00000024927,266.95,304.128,390.267,412.182,515.16,572.154,314.788,609.23,191.338,292.259
ENSMUSG00000001270,1342.97,1416.33,1669.43,1757.26,3126.8,4260.43,4024.08,6947.44,2302.56,3085.4
ENSMUSG00000037049,436.58,490.093,297.437,301.762,295.386,408.683,260.437,519.194,177.08,276.559
ENSMUSG00000020716,875.941,1153.69,753.397,890.393,979.71,1093.42,769.439,1214.87,494.936,730.155
ENSMUSG00000029920,442.902,524.97,519.717,586.14,777.367,778.644,440.374,854.626,279.262,459.502
ENSMUSG00000031065,269.036,354.241,221.345,235.139,225.587,292.019,157.928,277.345,101.668,169.662
ENSMUSG00000014932,1082.03,1249.26,873.994,892.752,725.911,1023.68,595.148,1074.94,426.874,583.787
ENSMUSG00000070544,5278.2,6639.08,5349.89,5354.41,6016.1,8024.44,4190.65,9603.34,3020.19,4503.57
ENSMUSG00000001119,4487.01,7321.62,3740.23,4054.23,4981.92,5190.55,5136.46,9932.54,4179,6315.91
ENSMUSG00000002983,11.9928,17.0556,25.7217,27.4244,28.5499,36.0175,25.6239,44.5349,10.5875,17.3335
ENSMUSG00000026437,850.006,1203.37,749.823,730.938,745.287,911.199,458.832,887.913,332.624,595.531
ENSMUSG00000001348,159.26,242.972,148.404,172.496,151.08,188.727,76.3686,189.321,61.2792,109.72
ENSMUSG00000033220,253.13,264.24,429.126,536.21,724.389,1168.76,831.556,1804.8,480.967,702.401
ENSMUSG00000005973,682.366,716.311,715.02,858.691,1527.94,1260.5,1121.52,1954.34,676.343,957.5
ENSMUSG00000039462,21.3576,42.016,29.7724,24.2948,18.9024,23.1125,23.6013,58.3022,23.7651,27.5258
ENSMUSG00000025479,7409.03,14343.7,4314.79,4534.23,1666.62,2555.55,1573.64,2545.04,2006.8,6189.81
ENSMUSG00000024969,1238.03,1622.01,1025.22,1023.43,1166.09,1345.66,781.214,1527.29,530.196,896.019
ENSMUSG00000027533,949.482,1187.11,805.594,857.417,1907.2,1150.68,545.339,982.913,353.248,876.203
ENSMUSG00000044042,695.164,760.34,649.698,663.122,741.566,888.157,463.904,956.874,336.605,414.699
ENSMUSG00000100934,695.164,760.34,649.698,663.122,741.566,888.157,463.904,956.874,336.605,414.699
ENSMUSG00000028047,189.096,267.376,146.321,133.395,133.745,177.075,182.187,304.782,119.163,183.511
ENSMUSG00000066800,38.5925,39.8787,30.8231,33.5608,43.3317,49.4512,50.0187,101.801,37.3687,50.7745
ENSMUSG00000082361,33.0828,33.6654,19.0887,20.8446,16.4032,24.1493,23.2349,30.7256,15.4152,23.8124
ENSMUSG00000058070,858.92,1048.97,820.236,824.343,1078.31,1146.13,746.43,1385.69,484.659,865.707
ENSMUSG00000027968,1369.57,1580.69,1264.63,1317.03,1654.67,1998.29,1246.24,2612.08,784.866,1104.18
ENSMUSG00000026083,8174.05,11139.2,8998.89,9412.5,10633.1,12926.7,6197.6,14498.9,4138.65,7118.1
ENSMUSG00000036707,4813.51,6548.65,3963.94,4441,4365.98,5320.87,2946.26,6075.28,2031.67,3273
ENSMUSG00000024539,535.113,616.465,657.034,683.201,736.426,1068.65,634.493,1249.87,372.264,490.711
ENSMUSG00000050856,2234.82,3070.06,1677.73,1831.7,1453.3,1729.63,702.992,1545.03,667.397,1364.55
ENSMUSG00000024653,270.038,424.945,481.2,238.914,363.576,494.851,193.073,489.162,85.6715,341.872
ENSMUSG00000060807,958.537,480.373,958.352,579.482,696.153,1417.16,280.928,235.03,138.004,502.839
ENSMUSG00000022037,1723.6,2033.31,7538.3,5446.51,7621.88,8392.26,2925.28,5425.77,1316.24,1991.44
ENSMUSG00000021814,2347.48,3173.48,2722.45,2885.18,3165.73,3919.32,2183.53,4449.75,1314.29,1896.79
ENSMUSG00000026185,314.595,348.016,264.498,204.896,309.303,250.857,229.133,390.417,119.56,231.298
ENSMUSG00000023830,6727.97,7083.13,6046.44,6459.73,6313.92,8595.39,3982.6,7515.04,2715.49,4262.93
ENSMUSG00000037017,51.7498,61.4969,77.6209,65.97,111.404,101.341,74.2026,162.129,43.9068,90.1886
ENSMUSG00000026249,306.812,373.783,320.015,377.152,646.009,607.861,1500.25,2422.6,710.52,928.728
ENSMUSG00000029545,11264.6,15732.4,8481.5,9897.91,6037.35,7951.16,3114.24,5988.47,2272.26,4625.23
ENSMUSG00000028356,1642.07,1587.66,3412.95,2730.07,6676.42,7829.35,1858.74,3810.89,1438.62,1937.69
ENSMUSG00000033880,748.144,1095.72,624.73,749.686,1334.83,2179.47,1440.87,3037.87,1041.81,1122.48
ENSMUSG00000003873,718.98,788.256,823.726,833.335,1011.08,1312.84,710.093,1568.64,461.59,576.924
ENSMUSG00000026368,388.397,266.475,431.12,368.787,446.878,692.696,366.14,555.503,171.698,311.732
ENSMUSG00000031885,301.591,388.692,475.072,414.17,529.913,782.824,478.082,825.207,259.157,297.99
ENSMUSG00000001349,805.192,1796.89,1065.7,1138.01,1447.51,1172.5,1225.78,2978.12,870.369,2205.36
ENSMUSG00000004665,2029.76,2376.29,1815.24,1837.76,2729.67,3396.75,3237.19,6704.88,2464.58,2832.02
ENSMUSG00000032280,607.67,811.339,763.789,785.984,913.9,1078.24,529.082,1143.13,369.8,722.742
ENSMUSG00000067367,851.657,1149.28,1182.44,1315.74,1754.49,2049.16,848.884,1752.7,482.639,843.91
ENSMUSG00000049672,291.433,375.046,234.71,280.204,164.303,266.669,194.519,255.117,120.089,150.973
ENSMUSG00000020717,1777.84,2040.16,1810.5,1983.89,2275.46,2698.15,1314.82,2459.18,746.284,1095.51
ENSMUSG00000015766,2593.32,3521.36,2656.05,2724.36,2488.11,3535.57,1449.81,3218.34,1060.62,1909.93
ENSMUSG00000038482,140.13,168.613,194.167,189.56,274.562,331.045,162.001,282.109,103.576,155.291
ENSMUSG00000022912,406.793,422.041,965.539,1045.73,1285.53,1464.16,685.605,1215.21,513.618,687.733
ENSMUSG00000039153,98.9696,141.748,111.822,80.344,114.046,155.848,74.4709,152.839,56.7806,80.5153
ENSMUSG00000002944,4021.41,5443.56,4479.16,4977.31,3907.44,4767.01,805.496,1741.93,583.266,2167.42
ENSMUSG00000006369,1156.76,1292.51,1443.85,1561.58,3170.58,3726.57,2003.76,3428.29,922.119,1330.58
ENSMUSG00000027067,2290.57,2736.42,2295.37,2620.67,3578.63,4444.97,2341.26,4591.96,1495.92,2147.68
ENSMUSG00000015950,145.705,169.847,283.766,326.628,631.309,992.312,967.379,2209.14,628.471,727.789
ENSMUSG00000041313,77.3438,112.712,138.542,121.567,166.954,151.959,89.4408,140.484,51.7855,79.3815
ENSMUSG00000006731,56.5273,79.3249,92.0498,103.732,222.569,284.561,135.872,277.594,78.9813,102.251
ENSMUSG00000038843,4458.66,5999.91,2150.59,2496.02,1724.95,3438.41,1288.97,2412.64,1326.01,2332.64
ENSMUSG00000053754,568.724,743.524,663.495,690.763,943.226,1057.35,555.513,1075.5,378.033,619.097
ENSMUSG00000034848,732.356,933.751,616.48,629.5,687.753,818.22,452.328,927.603,334.869,532.618
ENSMUSG00000028243,117.092,191.137,110.585,98.7421,142.359,129.855,90.4611,142.315,79.3435,99.8295
ENSMUSG00000022263,1972.62,2433.78,1986.57,2048.5,2408.59,2948.53,1558.73,3106.99,1056.06,1790.08
ENSMUSG00000033653,3407.26,3805.17,3073.03,3027.26,3195.46,4068.2,1958.07,3890.04,1395.32,2226.21
ENSMUSG00000017478,1463.68,2439.15,1514.31,1378.99,2128.62,2049.44,1183.64,2344.06,789.281,1438.17
ENSMUSG00000037185,386.237,512.978,256.838,319.528,712.1,373.425,497.169,559.182,205.466,292.784
ENSMUSG00000035007,66.3609,71.5002,73.0433,73.5265,83.488,93.2843,44.2973,75.2941,27.2046,45.4968
ENSMUSG00000039841,428.217,539.497,416.26,418.167,524.357,606.238,381.866,710.906,256.128,385.459
ENSMUSG00000078439,1095.66,1251.85,482.731,529.81,145.624,303.254,116.04,251.511,142.473,337.586
ENSMUSG00000032403,226.248,253.606,129.358,169.366,111.628,150.522,56.7236,117.527,56.3468,100.65
ENSMUSG00000052144,555.63,816.047,650.045,617.657,824.985,949.135,399.165,1036.92,295.33,533.562
ENSMUSG00000035168,1298.63,1661.96,1270.17,1193.67,1351.42,1547.36,937.026,1975.05,672.364,1095.12
ENSMUSG00000018623,13.9696,12.0823,12.6864,14.0641,31.3047,19.4519,90.5242,191.313,101.129,83.56
ENSMUSG00000001441,7142.2,9512.32,6014.55,6649.93,6299.2,7953.64,4020.73,8389.66,3019.26,4658.16
ENSMUSG00000063931,2784.12,3773.29,2918.74,3717.11,2951.66,3923.32,1486.65,3223.81,965.164,1515.58
ENSMUSG00000046761,751.778,875.621,1029.81,1014.72,1173.52,1289.48,694.239,1279.85,399.538,634.223
ENSMUSG00000034292,299.974,403.42,287.499,251.95,286.676,340.313,177.409,341.265,126.523,196.822
ENSMUSG00000027324,115.229,145.67,118.797,124.702,166.153,168.351,85.6397,157.521,51.2802,101.633
ENSMUSG00000071723,3679.11,4312.17,3582.68,3908.36,3998.29,4997.37,2630.94,5052.21,1656.36,2460.38
ENSMUSG00000074212,300.881,421.814,351.197,350.091,328.513,378.808,180.748,345.148,119.42,249.39
ENSMUSG00000051169,400.922,555.231,303.845,304.195,233.805,318.328,147.994,247.157,105.917,208.397
ENSMUSG00000003119,542.786,761.125,549.269,576.793,683.398,804.175,489.423,1020.03,324.395,548.997
ENSMUSG00000063884,4509.43,5900.74,3687.77,3808.89,3000.45,4083.09,1859.4,3877.58,1483.29,2656.6
ENSMUSG00000039616,333.758,428.647,502.663,561.878,475.315,707.541,219.181,465.371,111.069,183.201
ENSMUSG00000023938,2657.32,3408.79,2095.36,2229.93,1730.67,2346.02,1157.18,2252.59,903.588,1557.66
ENSMUSG00000035948,2523.37,3501.37,2026.74,1892.35,1256.56,1694.39,934.203,1813.3,867.899,1621.36
ENSMUSG00000017309,31.4178,43.1685,20.2343,19.9431,16.9294,20.6197,6.29942,20.4695,7.70713,14.4087
ENSMUSG00000021595,3528.05,4117.85,4303.42,4747.59,5386.56,6804.47,3180.61,6192,1957.21,2964.63
ENSMUSG00000068270,369.691,476.242,329.418,347.207,296.497,458.975,226.519,446.656,165.579,217.21
ENSMUSG00000034422,152.829,204.802,220.383,231.512,387.815,550.728,258.728,490.31,151.842,245.449
ENSMUSG00000043019,1013.13,1262.28,948.339,1002.85,1168.99,1398.44,724.603,1495.11,483.095,849.014
ENSMUSG00000056293,178.924,139.355,62.716,51.1132,138.722,71.3558,107.703,141.592,55.5287,102.386
ENSMUSG00000033444,1203.3,1751.09,1281.52,1347.68,1792.97,2129.44,1208.16,2584.56,744.303,1151.64
ENSMUSG00000054728,90.6707,157.354,76.0744,84.2325,53.0692,92.9814,35.8432,79.7155,43.6404,121.349
ENSMUSG00000057177,1708.98,2097.41,1723.14,1855.95,1781.3,2453.73,1347.6,2598.93,892.225,1259.3
ENSMUSG00000030465,96.8182,141.147,125.348,130.952,185.347,244.106,150.478,291.55,85.7565,128.938
ENSMUSG00000046743,270.201,320.774,237.214,193.734,184.89,219.26,108.91,278.587,83.212,188.284
ENSMUSG00000032688,40.1669,52.1808,44.0339,43.0993,44.2501,52.4458,31.8535,53.8653,21.7232,24.6512
ENSMUSG00000025178,1345.89,1801.42,1193.42,1263.13,1370.06,1712.17,1093.46,2386.4,808.413,1239.51
ENSMUSG00000028383,5899.37,7514.97,4707.51,5525.95,4169.75,5319.22,2371.84,4772.28,1798.71,3058.68
ENSMUSG00000028863,213.162,355.958,243.414,215.235,291.218,328.326,227.036,454.019,150.865,215.03
ENSMUSG00000024327,178.097,237.512,177.172,205.418,208.762,242.537,156.312,281.489,95.0191,158.12
ENSMUSG00000001138,999.388,1323.11,848.355,834.436,794.568,990.474,571.194,1076.65,393.029,637.801
ENSMUSG00000043487,287.559,364.637,327.035,314.601,382.094,404.041,160.536,325.965,103.989,169.475
ENSMUSG00000026784,60.5107,81.2348,39.631,48.4789,27.7913,47.7414,15.5288,32.8675,10.7902,27.3841
ENSMUSG00000024687,4306.98,6176.78,3700.01,4009.69,4209.14,4651.77,2305.43,5024.93,1704.09,3288.25
ENSMUSG00000026162,263.262,358.081,223.69,237.41,257.243,308.581,247.195,492.061,179.699,291.682
ENSMUSG00000023307,826.163,953.243,776.274,694.551,607.258,824.744,368.133,811.341,295.898,568.742
ENSMUSG00000000295,670.739,996.441,622.505,494.179,777.015,699.843,526.064,1134.23,371.864,751.278
ENSMUSG00000054434,158.019,162.095,190.758,189.447,139.288,207.037,74.5396,131.721,43.0366,75.3332
ENSMUSG00000025736,271.285,368.647,246.437,245.785,182.412,252.846,155.864,254.235,100.835,166.411
ENSMUSG00000026213,199.143,242.013,205.54,212.175,229.699,285.461,156.667,326.939,89.499,175.72
ENSMUSG00000049562,283.598,405.814,288.086,248.007,321.918,348.074,236.024,507.369,147.917,246.45
ENSMUSG00000008140,674.254,962.809,591.408,608.689,642.935,778.927,354.9,790.526,290.424,426.126
ENSMUSG00000074170,417.978,525.352,400.148,399.043,359.157,486.429,258.122,523.433,187.716,315.799
ENSMUSG00000035697,148.613,140.504,162.232,151.267,208.863,346.104,302.113,578.478,173.864,241.829
ENSMUSG00000024349,196.642,232.78,348.138,391.761,695.357,843.631,570.625,977.558,333.31,435.787
ENSMUSG00000001445,1349.8,1554.21,1091.61,1225.4,838.63,1153.44,634.433,1203.76,552.313,661.289
ENSMUSG00000021578,424.744,496.096,314.1,333.846,279.27,367.433,174.835,326.08,134.03,228.031
ENSMUSG00000046139,341.684,495.503,456.045,497.096,584.117,658.471,322.676,687.071,188.327,346.818
ENSMUSG00000027371,6513.86,8690.13,5257.05,5301.2,3400.05,4666.69,1820.42,3702.95,1470.02,3190.8
ENSMUSG00000020605,1543.36,2674.26,1767.73,1454.15,1624.69,2118.22,1296.72,2783.68,910.81,1435.01
ENSMUSG00000031446,2101.03,2449.89,1798.59,1746.66,1801.78,2234.27,1161.58,2408.72,812.986,1350.72
ENSMUSG00000030965,1500.33,2063.83,1297.39,1417.19,1360.03,1765.48,930.633,1705.21,649.933,1061.88
ENSMUSG00000029598,1099.67,1662.86,1188.44,1109.09,1342.86,1359.22,918.315,2064.36,721.42,991.772
ENSMUSG00000025192,128.113,142.757,140.331,141.845,135.744,157.41,72.0802,111.511,38.2896,84.9824
ENSMUSG00000028060,412.471,656.858,465.838,464.932,525.069,722.006,507.37,894.4,364.287,448.144
ENSMUSG00000035206,113.826,135.189,82.3958,81.6451,109.07,126.264,68.8094,140.421,43.7438,83.4801
ENSMUSG00000034709,2808.72,4062.26,2668.29,2854.99,2826.73,3613.46,1740.69,3644.58,1170.66,2042.31
ENSMUSG00000022540,1026.24,1320.76,836.931,798.109,753.101,973.653,552.16,1109.2,416.15,671.22
ENSMUSG00000025873,2021.8,2546.77,1814.47,2044.03,1843.58,2388.08,1289.81,2278.19,861.521,1388.34
ENSMUSG00000032437,2915.91,3901.93,2431.99,2599.33,2618.29,3394.56,1718.83,3574.05,1279.19,2133.52
ENSMUSG00000032872,543.846,713.394,534.354,510.832,682.303,836.433,386.024,889.007,262.526,471.756
ENSMUSG00000028759,5447.27,7088.91,3964.98,4217.11,4596.73,5227.84,4946.5,9579.14,3481.29,5460.32
ENSMUSG00000026566,200.384,239.685,183.487,165.497,230.993,279.541,144.761,335.173,109.446,171.823
ENSMUSG00000021608,18.4612,20.9256,15.6615,19.9052,24.002,29.7836,17.8747,29.5085,13.7154,17.9354
ENSMUSG00000028069,47.3398,63.1858,124.571,146.809,140.419,154.243,73.416,169.602,33.6723,66.6638
ENSMUSG00000021930,974.404,1236.56,958.049,912.885,886.538,1240.76,554.666,1196.09,390.407,632.596
ENSMUSG00000026655,1425.03,3319.35,1867.5,1130.81,1141.66,1575.3,1177.11,2671.7,807.744,1480.75
ENSMUSG00000034714,297.986,381.733,309.345,280.871,271.135,262.626,122.257,269.841,93.7055,229.59
ENSMUSG00000034868,2811.45,3962.16,3425.02,3802.04,4495.16,5301.13,3454.92,6323.92,1774.01,2847.47
ENSMUSG00000025981,1174.87,1669.85,952.499,1014.72,699.265,1000.08,355.71,704.533,269.806,532.369
ENSMUSG00000075528,3283.75,3139.59,2646.47,2852.18,2286.61,2372.3,1235.02,2077.88,822.742,1787.43
ENSMUSG00000024841,109.535,177.361,181.278,119.982,149.911,156.361,95.2064,201.703,69.3465,89.4558
ENSMUSG00000002658,466.7,563.204,505.718,445.128,597.591,732.417,497.872,879.266,293.197,388.705
ENSMUSG00000027823,3986.77,4763.73,3654.34,4055.21,4276.09,5707.83,3281.23,6498.68,2193.41,3080.84
ENSMUSG00000053907,5646.18,7074.88,4776.88,4897.9,4473.96,5957.49,2757.8,5965.44,1907.5,3437.12
ENSMUSG00000021711,1000.87,1134.22,927.478,934.579,793.963,1212.49,601.868,1134.24,404.906,563.637
ENSMUSG00000025485,505.226,654.358,698.751,710.256,743.05,921.951,520.824,983.604,291.351,489.589
ENSMUSG00000043702,1807.52,2022.13,1711.38,1927.86,1825.76,2388.03,1172.13,2210.84,811.475,1202.02
ENSMUSG00000027091,3128.62,3921.36,3087.65,3268.65,3765.82,4782.13,2207.21,4400.46,1539.13,2486.38
ENSMUSG00000056305,1275.98,1549.37,1212.73,1271.68,1555.73,1858.7,1160.5,2449.59,771.635,1150.66
ENSMUSG00000020782,2783.13,3203.9,2424.28,2554.89,2578.46,3021.7,1809.36,3378.47,1137.44,1636.22
ENSMUSG00000021493,1312.15,1884.62,2146.31,2558.09,4537.71,4560.62,3663.6,7987.27,1980.41,2350.41
ENSMUSG00000002017,1463.97,2003.41,1435.94,1420.21,1627.99,1993.9,1095.15,2153.3,677.478,1216.88
ENSMUSG00000032187,2882.23,4029.55,3296.67,3218.37,4268.96,5213.1,3717.28,7145.28,2444.83,3273.57
ENSMUSG00000021715,861.915,1333.74,879.02,926.335,1160.51,1418.02,735.87,1451.88,505.073,865.203
ENSMUSG00000026492,511.104,643.825,512.156,533.385,421.47,563.452,205.767,397.489,133.371,275.758
ENSMUSG00000032109,1870.95,2483.37,1638.03,1545.07,1250.25,1607.25,763.305,1519.16,550.084,1136.67
ENSMUSG00000030421,261.41,397.363,279.723,279.416,375.725,438.35,227.239,487.455,136.858,220.89
ENSMUSG00000040225,4196.85,6540.62,5303.82,4440.06,6236.38,7328.31,4065.06,8792.61,2793.82,4452.84
ENSMUSG00000028601,4326.07,5819.99,3414.43,3845.99,2431.55,3125.71,1149.73,2320.08,949.457,1977.19
ENSMUSG00000050973,809.58,1090.79,723.636,755.821,715.919,861.524,429.701,981.756,293.697,575.144
ENSMUSG00000008226,2359.09,2743.86,1690.67,1539.44,1128.79,1529.34,562.481,1125.94,483.353,930.504
ENSMUSG00000041671,216.702,280.993,234.952,243.66,215.477,279.795,105.442,255.142,70.0124,177.984
ENSMUSG00000063605,64.1048,92.2917,54.9255,49.7545,87.3759,98.2612,88.449,172.018,70.0856,119.204
ENSMUSG00000036327,582.501,700.916,656.054,614.726,684.245,907.458,354.08,712.291,229.464,412.807
ENSMUSG00000036718,529.855,713.848,897.585,991.499,1490.97,1198.94,589.379,1023.55,316.881,593.296
ENSMUSG00000035769,7347.57,9180.19,5896.97,5938.45,3951.12,5644.3,2216.26,4478.14,1954.69,3602.41
ENSMUSG00000064138,485.067,332.282,288.545,308.45,300.791,345.612,266.984,397.702,204.29,180.864
ENSMUSG00000036188,1217.31,1529.62,967.396,1110.31,1209.76,1659.63,818.527,1598.16,582.869,909.073
ENSMUSG00000061244,3645.07,4680.13,3343.72,3416.62,3700.15,4580.61,2722.88,5745.54,1768.47,2889.4
ENSMUSG00000039048,1916.16,2353.88,1338.01,1489.93,1283.92,1508.85,805.665,1562.07,549.862,1034.02
ENSMUSG00000026851,475.894,770.697,562.636,399.149,507.673,660.069,386.835,749.019,289.638,436.075
ENSMUSG00000004565,2794.37,3496.3,2242.53,2628.17,2370.79,2904.58,1264.34,2261.48,864.307,1610.1
ENSMUSG00000025877,8.57789,10.8411,23.0087,25.7821,36.1334,52.9258,33.9718,56.0257,18.14,19.2865
ENSMUSG00000042650,233.38,287.321,205.587,200.443,169.693,219.494,157.406,304.707,120.071,185.867
ENSMUSG00000056692,54.6494,67.1549,58.6601,44.8712,47.9223,55.0132,26.2722,65.4121,19.7282,30.7505
ENSMUSG00000059920,57.077,76.315,54.0136,51.7761,66.4768,61.8079,45.2085,86.0885,30.1852,52.0252
ENSMUSG00000037251,82.7934,67.5292,78.6875,84.8173,113.582,157.495,108.673,188.573,52.0329,69.1647
ENSMUSG00000041215,270.297,364.801,213.552,225.345,236.877,278.195,174.51,333.049,126.674,211.448
ENSMUSG00000071078,148.936,228.743,191.162,171.079,183.229,216.452,106.188,239.891,73.5857,127.622
ENSMUSG00000023572,148.589,187.56,211.818,216.196,232.856,313.921,98.4429,220.734,73.9765,130.098
ENSMUSG00000042613,875.646,1281.17,665.644,716.27,1031.35,1312.37,995.501,1869.03,629.836,940.408
ENSMUSG00000056069,105.302,125.286,90.342,99.5997,167.96,236.715,273.64,436.527,172.451,203.463
ENSMUSG00000026956,5352.97,7179.87,5478.66,5655.3,5093.65,6641.52,3505.51,7179.09,2619.45,3840.82
ENSMUSG00000036026,586.401,705.639,586.216,597.12,672.778,829.743,312.484,782.223,232.632,394.262
ENSMUSG00000035953,588.324,714.056,509.808,514.183,435.959,568.937,344.036,772.683,265.574,338.581
ENSMUSG00000064105,1220.17,1675.31,900.562,955.131,748.232,925.539,472.542,913.712,370.599,815.081
ENSMUSG00000016921,2040.78,2397.71,2216.2,1937.23,2498.21,3386.89,1864.01,3871.51,1216.58,1625.05
ENSMUSG00000001909,917.358,1197.15,1117.62,1108.12,1243.21,1493.65,750.222,1523.78,426.075,767.454
ENSMUSG00000026229,8583.93,10596.3,8188.46,9443.73,9706.99,12648.9,6420.31,13109.6,4321.59,6228.64
ENSMUSG00000038544,56.5822,96.3032,57.4577,44.6288,70.9102,87.8711,50.2527,132.342,44.6379,53.1094
ENSMUSG00000060038,46.0477,41.1336,38.6566,47.2432,39.2534,61.7016,38.7395,58.3831,19.4106,34.3924
ENSMUSG00000079184,653.836,719.094,650.298,540.477,644.276,772.334,502.103,882.814,284.218,522.708
ENSMUSG00000020604,92.8785,110.367,87.2834,90.8895,85.2855,105.948,68.6039,155.292,46.4849,53.4263
ENSMUSG00000038970,2303.7,2812.47,1633.49,1656.12,1416.34,2055.68,977.376,1907.89,679.433,1058.7
