mirna,day14_1,day14_2,day14_3,day14_4,day3_1,day3_2,day3_3,day3_4,day7_1,day7_2,day7_3,day7_4,normal_1,normal_2,normal_3
mmu-miR-7003-5p,-2.081797855071,-2.07763600957082,-2.08291976523492,-2.07847007129189,-2.08399921968551,-2.08458354057835,-2.0177512484998,-2.08403534515087,-2.08433712849798,-2.07603064226436,-2.08545305921973,-2.08243790261197,-2.06674864810597,-2.07467330262563,-2.07287310494573
mmu-miR-7004-3p,-0.892241061676117,-0.885439663559784,-0.893349423255348,-0.888716842509261,-0.707419913974975,-0.894918904751163,-0.893743476477386,-0.89441159816101,-0.894692067055116,-0.626116597985295,-0.573467326112799,-0.692827517102881,-0.842658579989006,-0.873797925216934,-0.866724181258275
mmu-miR-7005-3p,-2.08137450017567,-2.07749574076532,-2.0824200987222,-2.07827307013741,-2.08342612936608,-2.02285373211199,-2.08280127615029,-2.08345979760021,-2.08374105383556,-2.07599956952429,-2.08478107965778,-2.08197101208908,-2.06734893071823,-2.07473455526642,-2.07305680589031
mmu-miR-7006-3p,2.4100525970098,1.89799678728334,1.85314502934265,2.4985816223506,2.58994615288459,2.57200358855503,2.14407948639933,2.41767419674002,2.52607597110225,2.28804178428597,2.54564476750028,2.39360855892256,2.62381936506957,2.76249238463279,2.65808811832655
mmu-miR-7008-3p,1.46344114870237,1.42947523151828,1.72338035682632,1.41815048609433,1.50527990015811,1.56355634487752,1.4399795503928,1.16687879648983,1.56833681010015,1.81949841423532,1.48042997433091,1.60602106126647,1.24818952187275,1.20693226919907,1.49793153247008
mmu-miR-7008-5p,-2.081797855071,-2.07763600957082,-2.08291976523492,-2.07847007129189,-2.08399921968551,-2.08458354057835,-2.0177512484998,-2.08403534515087,-2.08433712849798,-2.07603064226436,-2.08545305921973,-2.08243790261197,-2.06674864810597,-2.07467330262563,-2.07287310494573
mmu-miR-7009-3p,-1.89401330817723,-1.88866922321724,-1.89545391505059,-1.88974021364662,-1.89684000597927,-1.89759031266296,-1.89597909445591,-1.89688639346677,-1.89727390324972,-1.88660782538849,-1.77239803269401,-1.89483517156385,-1.87468913081457,-1.88486491149401,-1.88255333857624
mmu-miR-7009-5p,-0.281500841775311,-0.236717665664832,-0.493523912007101,-0.144191333540666,-0.303276908909404,-0.30882883861763,-0.494073252882419,-0.303622946853932,-0.4953966410066,-0.483222313168185,-0.496809614677523,-0.492867436447921,-0.44524800039086,-0.480976240680042,-0.474852650009367
mmu-miR-701-3p,-0.614592265166704,-0.609398914123677,-0.42362141659223,-0.610489784914612,-0.617079573338062,-0.438968459166109,-0.345643017899795,-0.617118865704976,-0.436744373630992,-0.607231820906674,-0.446680564658612,-0.419032315898878,-0.568642865985957,-0.603477716244036,-0.595564485899588
mmu-miR-701-5p,-1.19333336635249,-1.18034583709234,-0.861265181445448,-1.18294862496773,-1.19515664216165,-1.02699994622549,-1.19472157110524,-1.19517978405941,-1.19537190717408,-1.1753360992573,-1.03410804433735,-1.19412707311622,-1.14637054281861,-1.17110036098368,-1.16548263201207
mmu-miR-7010-5p,1.84589984747455,2.17486099640454,2.23968866396586,2.27734050390604,1.72264239338269,1.54571287045851,1.5626670891596,1.64113240450545,1.63615597481877,1.3984913028048,2.00913773218583,1.90428293697119,1.46456971196204,1.40770685620316,1.42021665152866
mmu-miR-7011-3p,-1.13290224947582,-1.11897006766775,-1.13396184896412,-1.12204844923996,-0.772763287483241,-1.13546565250619,-1.13433904041706,-1.13497914233717,-1.13524806260384,-1.11304492686824,-1.13621915256311,-0.921624227769476,-1.07878664711655,-1.10803521448658,-0.859355410060272
mmu-miR-7012-3p,-1.0076179203726,-0.997493026637355,-1.00867093955684,-0.572672415954391,-1.00964836270262,-1.01016275810373,-1.00904541637275,-0.738527775911291,-1.00994709424462,-0.991452719621662,-0.833126044514021,-1.00822328782927,-0.95652856599703,-0.986345634090796,-0.97957226413875
mmu-miR-7012-5p,-1.71014365847713,-1.7025663910548,-1.59279251070404,-1.70408492621113,-1.71415157476748,-1.71521541908014,-1.71293090614258,-1.71421734662562,-1.59537303429107,-1.69964357775202,-1.71679850890751,-1.71130896155739,-1.68274430747698,-1.69717233622584,-1.6938948048439
mmu-miR-7013-3p,-1.53078570625196,-1.5202692543246,-1.53362062991866,-1.35667082129358,-1.53634827342125,-1.53782477767387,-1.53465411348239,-1.53643955785741,-1.53720212582449,-1.51621269621754,-1.54002194020467,-1.28384402394521,-1.49275828270016,-1.51278287234272,-1.50823400277042
mmu-miR-7013-5p,-1.32769415382436,-1.31340974511066,-1.33154480693503,-1.31627243631716,-1.33404913963465,-1.33452770753459,-0.876974999041239,-1.33407898974522,-1.3343269979836,-1.30789975615505,-1.33522302889332,-1.3298909438472,-1.27604182240168,-1.30324105506629,-1.07198528879209
mmu-miR-7014-5p,-1.89468800700551,-1.88900984165532,-1.89621867204785,-1.89014778403311,-1.89769141313306,-1.8984886245257,-1.89677668254436,-1.89774070049024,-1.76394756114512,-1.88681957750124,-1.89967494213903,-1.89556124840033,-1.87415579706814,-1.88496770700179,-1.88251162830087
mmu-miR-7015-3p,6.05426960742386,5.97561287442747,5.86108420628747,5.9290523381915,5.65598430649488,5.7815462583897,5.66323427997824,5.34511431099043,5.81922379758294,5.65510561983483,5.6845207511002,6.24826588895058,5.46880405978862,5.9163586969677,5.59084021298619
mmu-miR-7016-3p,-1.05197559545433,-1.3780325344138,-1.39252299444609,-1.38031991081837,-1.39548334927082,-1.39632986172381,-1.39364465057573,-1.39558242171953,-1.39620063903928,-1.3736298874577,-1.39677625296264,-1.21319760526585,-1.34817443987029,-1.36990744512015,-1.36497048470995
mmu-miR-7017-3p,-1.89453592990081,-1.88893306812304,-1.8960462953325,-1.89005591916042,-1.89749950499195,-1.76586108884614,-1.89659690551901,-1.89754813870243,-1.89795441288551,-1.88677185115326,-1.89945672852583,-1.8953975904077,-1.8742760172043,-1.88494454007673,-1.88252103378061
mmu-miR-7017-5p,-1.89489944929262,-1.88911658302665,-1.89645833859787,-1.89027550816943,-1.76127872931905,-1.89877014721913,-1.8970266383703,-1.89800843205104,-1.89842775870254,-1.88688593211937,-1.89997833959884,-1.89578879257389,-1.87398864150705,-1.88499991458029,-1.88249854771439
mmu-miR-7018-3p,-0.526792999209502,-0.732892867495825,-0.787332194191724,-0.981377831414113,-0.990138116197465,-0.990677690087038,-0.989505845497863,-0.990171785194643,-0.99045145191504,-0.971974136751843,-0.991460814474468,-0.988644059210664,-0.936193206895813,-0.966741761728163,-0.959802224187813
mmu-miR-7019-3p,-2.0810967330043,-2.0774036738371,-2.08209227227058,-2.07814378763635,-2.08305013799485,-2.08356864153608,-2.08245520037367,-2.08308219432203,-2.08334998507892,-2.07597913358265,-2.02614929354876,-2.08166468619683,-2.06774265444977,-2.07477468339448,-2.07317725827521
mmu-miR-702-3p,2.93216127325383,2.64384655350942,2.50181367578047,2.76354916047834,2.25318783610613,2.24246873014877,2.67568166121344,2.8982194399195,2.39811920585216,3.03353498171866,2.37272343557132,2.75857754836543,2.13857536111245,2.80966841293096,2.36128188042776
mmu-miR-702-5p,0.525079676220527,0.538923267935063,0.731286523878591,0.536037039222947,0.805524327255277,0.797177176727901,0.520355570125312,1.25866930760664,0.715260122863091,1.03432522465553,0.930248409470011,0.912175825970037,0.580493681387624,0.549586157237564,0.556345891311421
mmu-miR-7020-3p,-0.896491003027456,-0.888968201551185,-0.897729104143051,-0.892411023042247,-0.898880004211192,-0.899486352017094,-0.898169852385439,-0.898917831457243,-0.543874598995003,-0.882341601955373,-0.634853389250326,-0.89720254308156,-0.844027592139015,-0.482495915996113,-0.869307989376311
mmu-miR-7020-5p,-2.09052034726735,-2.08052066375015,-2.0932159654909,-2.08252466732119,-2.0958095751952,-2.09721352543812,-2.09419866465872,-2.0958963740013,-2.09662147010631,-2.07666344103665,-2.09930272149926,-2.09205819215981,-1.89679818926187,-2.07340215543341,-2.06907681297017
mmu-miR-7021-3p,-1.89468800700551,-1.88900984165532,-1.89621867204785,-1.89014778403311,-1.89769141313306,-1.8984886245257,-1.89677668254436,-1.89774070049024,-1.76394756114512,-1.88681957750124,-1.89967494213903,-1.89556124840033,-1.87415579706814,-1.88496770700179,-1.88251162830087
mmu-miR-7021-5p,0.69282021962525,0.770426602386018,0.287879591576365,0.300354306053825,0.285076564710146,0.283596989445994,0.286806959418506,0.28498431826116,0.483857469489776,0.58344439885392,0.827205732960134,0.681487477534695,0.338754957674078,0.601435711139451,0.317902695853579
mmu-miR-7022-3p,-2.08155612192142,-2.07755592424431,-2.08263445662447,-2.07835759065865,-2.0836719846119,-2.08423361023643,-2.08302756815862,-2.02067625117598,-2.08399676890451,-2.0760129100767,-2.08506935640944,-2.08217130974771,-2.06709143246066,-2.07470829007827,-2.07297801283056
mmu-miR-7023-3p,-0.806286897243936,-0.801219048609882,-0.807551666309342,-0.802280637868735,-0.808726634132937,-0.620754263342804,-0.808001713650792,-0.384769434886302,-0.809085935049344,-0.794878495220163,-0.346842928559469,-0.807013861894304,-0.755631350712112,-0.789139243068221,-0.781527450033188
mmu-miR-7024-3p,-1.70931263802664,-1.70206199694143,-1.7112671959092,-1.70351507399153,-1.71314778873483,-1.59991861783367,-1.711979738356,-1.71321072542563,-1.59948932617598,-1.69926517467869,-1.71568062390559,-1.71042770945272,-1.68309436579248,-1.69690045870095,-1.69376420886689
mmu-miR-7024-5p,-1.90218178669892,-1.892792185811,-1.90471294473225,-1.8946739247358,-1.90714831780587,-1.90846661277238,-1.9056356892334,-1.90722982099998,-1.90791067885111,-1.88917029300276,-1.91042834657696,-1.90362580737646,-1.86822904936758,-1.66418238765852,-1.88204652658487
mmu-miR-7025-3p,1.51561211312881,1.25029242509513,1.48391176972811,1.03130076059577,0.758258082880869,1.11899075703978,1.21701984062451,0.961044862612402,0.957500420407709,0.790219716679426,0.753116701531583,0.980272099530186,0.833525345357614,0.796229253252234,0.80440583995089
mmu-miR-7025-5p,-1.89487668337349,-1.8891050903096,-1.89643253375767,-1.89026175622715,-1.89792950711228,-1.89873983570619,-1.89699972567841,-1.76156654386384,-1.89839811464666,-1.88687878786505,-1.89994567281842,-1.89576429295627,-1.87400663941523,-1.8849964469555,-1.88249995628988
mmu-miR-7026-5p,-2.08194179863492,-2.07768368910745,-2.01599532841802,-2.07853704278452,-2.08419408109904,-2.08479191741007,-2.0835081160391,-2.08423104215111,-2.08453980578626,-2.07604118944657,-2.08568154813063,-2.08259665055869,-2.06654450155703,-2.0746524543656,-2.07281061787941
mmu-miR-7028-3p,-2.08194179863492,-2.07768368910745,-2.01599532841802,-2.07853704278452,-2.08419408109904,-2.08479191741007,-2.0835081160391,-2.08423104215111,-2.08453980578626,-2.07604118944657,-2.08568154813063,-2.08259665055869,-2.06654450155703,-2.0746524543656,-2.07281061787941
mmu-miR-7029-3p,-2.08137450017567,-2.07749574076532,-2.0824200987222,-2.07827307013741,-2.08342612936608,-2.02285373211199,-2.08280127615029,-2.08345979760021,-2.08374105383556,-2.07599956952429,-2.08478107965778,-2.08197101208908,-2.06734893071823,-2.07473455526642,-2.07305680589031
mmu-miR-7029-5p,-1.71014365847713,-1.7025663910548,-1.59279251070404,-1.70408492621113,-1.71415157476748,-1.71521541908014,-1.71293090614258,-1.71421734662562,-1.59537303429107,-1.69964357775202,-1.71679850890751,-1.71130896155739,-1.68274430747698,-1.69717233622584,-1.6938948048439
